 5274: 0.255061, 0.328227 avg loss, 0.001000 rate, 6.438000 seconds, 337536 images
 5275: 0.258913, 0.321296 avg loss, 0.001000 rate, 6.437000 seconds, 337600 images
 5276: 0.265310, 0.315697 avg loss, 0.001000 rate, 6.439000 seconds, 337664 images
 5277: 0.375804, 0.321708 avg loss, 0.001000 rate, 6.450000 seconds, 337728 images
 5278: 0.348709, 0.324408 avg loss, 0.001000 rate, 6.457000 seconds, 337792 images
 5279: 0.344960, 0.326463 avg loss, 0.001000 rate, 6.439000 seconds, 337856 images
 5280: 0.418083, 0.335625 avg loss, 0.001000 rate, 6.447000 seconds, 337920 images
 5281: 0.521060, 0.354169 avg loss, 0.001000 rate, 9.626000 seconds, 337984 images
 5282: 0.373472, 0.356099 avg loss, 0.001000 rate, 9.644000 seconds, 338048 images
 5283: 0.332854, 0.353774 avg loss, 0.001000 rate, 9.620000 seconds, 338112 images
 5284: 0.421428, 0.360540 avg loss, 0.001000 rate, 9.644000 seconds, 338176 images
 5285: 0.284782, 0.352964 avg loss, 0.001000 rate, 9.634000 seconds, 338240 images
 5286: 0.343121, 0.351980 avg loss, 0.001000 rate, 9.610000 seconds, 338304 images
 5287: 0.238854, 0.340667 avg loss, 0.001000 rate, 9.633000 seconds, 338368 images
 5288: 0.376893, 0.344290 avg loss, 0.001000 rate, 9.640000 seconds, 338432 images
 5289: 0.286375, 0.338498 avg loss, 0.001000 rate, 9.635000 seconds, 338496 images
 5290: 0.439774, 0.348626 avg loss, 0.001000 rate, 9.635000 seconds, 338560 images
 5291: 0.352492, 0.349012 avg loss, 0.001000 rate, 7.007000 seconds, 338624 images
 5292: 0.271165, 0.341228 avg loss, 0.001000 rate, 7.014000 seconds, 338688 images
 5293: 0.381675, 0.345272 avg loss, 0.001000 rate, 7.012000 seconds, 338752 images
 5294: 0.282587, 0.339004 avg loss, 0.001000 rate, 7.016000 seconds, 338816 images
 5295: 0.318163, 0.336920 avg loss, 0.001000 rate, 7.015000 seconds, 338880 images
 5296: 0.272226, 0.330451 avg loss, 0.001000 rate, 7.014000 seconds, 338944 images
 5297: 0.372191, 0.334625 avg loss, 0.001000 rate, 7.016000 seconds, 339008 images
 5298: 0.276842, 0.328846 avg loss, 0.001000 rate, 7.005000 seconds, 339072 images
 5299: 0.369533, 0.332915 avg loss, 0.001000 rate, 7.004000 seconds, 339136 images
 5300: 0.373952, 0.337019 avg loss, 0.001000 rate, 7.002000 seconds, 339200 images
 5301: 0.390813, 0.342398 avg loss, 0.001000 rate, 12.091000 seconds, 339264 images
 5302: 0.317230, 0.339881 avg loss, 0.001000 rate, 12.060000 seconds, 339328 images
 5303: 0.311209, 0.337014 avg loss, 0.001000 rate, 12.077000 seconds, 339392 images
 5304: 0.460630, 0.349376 avg loss, 0.001000 rate, 12.077000 seconds, 339456 images
 5305: 0.338911, 0.348329 avg loss, 0.001000 rate, 12.140000 seconds, 339520 images
 5306: 0.428495, 0.356346 avg loss, 0.001000 rate, 12.155000 seconds, 339584 images
 5307: 0.293676, 0.350079 avg loss, 0.001000 rate, 12.030000 seconds, 339648 images
 5308: 0.426955, 0.357766 avg loss, 0.001000 rate, 12.062000 seconds, 339712 images
 5309: 0.376163, 0.359606 avg loss, 0.001000 rate, 12.108000 seconds, 339776 images
 5310: 0.293100, 0.352955 avg loss, 0.001000 rate, 12.093000 seconds, 339840 images
 5311: 0.290785, 0.346738 avg loss, 0.001000 rate, 8.297000 seconds, 339904 images
 5312: 0.312743, 0.343339 avg loss, 0.001000 rate, 8.312000 seconds, 339968 images
 5313: 0.368314, 0.345836 avg loss, 0.001000 rate, 8.297000 seconds, 340032 images
 5314: 0.392859, 0.350539 avg loss, 0.001000 rate, 8.296000 seconds, 340096 images
 5315: 0.291331, 0.344618 avg loss, 0.001000 rate, 8.281000 seconds, 340160 images
 5316: 0.305238, 0.340680 avg loss, 0.001000 rate, 8.281000 seconds, 340224 images
 5317: 0.308876, 0.337500 avg loss, 0.001000 rate, 8.297000 seconds, 340288 images
 5318: 0.347720, 0.338522 avg loss, 0.001000 rate, 8.296000 seconds, 340352 images
 5319: 0.288244, 0.333494 avg loss, 0.001000 rate, 8.281000 seconds, 340416 images
 5320: 0.566187, 0.356763 avg loss, 0.001000 rate, 8.281000 seconds, 340480 images
 5321: 0.272651, 0.348352 avg loss, 0.001000 rate, 4.801000 seconds, 340544 images
 5322: 0.205015, 0.334018 avg loss, 0.001000 rate, 4.801000 seconds, 340608 images
 5323: 0.321865, 0.332803 avg loss, 0.001000 rate, 4.808000 seconds, 340672 images
 5324: 0.306903, 0.330213 avg loss, 0.001000 rate, 4.797000 seconds, 340736 images
 5325: 0.352471, 0.332439 avg loss, 0.001000 rate, 4.810000 seconds, 340800 images
 5326: 0.415440, 0.340739 avg loss, 0.001000 rate, 4.809000 seconds, 340864 images
 5327: 0.360631, 0.342728 avg loss, 0.001000 rate, 4.797000 seconds, 340928 images
 5328: 0.337059, 0.342161 avg loss, 0.001000 rate, 4.807000 seconds, 340992 images
 5329: 0.243953, 0.332340 avg loss, 0.001000 rate, 4.793000 seconds, 341056 images
 5330: 0.326655, 0.331772 avg loss, 0.001000 rate, 4.814000 seconds, 341120 images
 5331: 0.227571, 0.321352 avg loss, 0.001000 rate, 4.800000 seconds, 341184 images
 5332: 0.312637, 0.320480 avg loss, 0.001000 rate, 4.811000 seconds, 341248 images
 5333: 0.301993, 0.318632 avg loss, 0.001000 rate, 4.800000 seconds, 341312 images
 5334: 0.347924, 0.321561 avg loss, 0.001000 rate, 4.795000 seconds, 341376 images
 5335: 0.294152, 0.318820 avg loss, 0.001000 rate, 4.802000 seconds, 341440 images
 5336: 0.263970, 0.313335 avg loss, 0.001000 rate, 4.799000 seconds, 341504 images
 5337: 0.285750, 0.310576 avg loss, 0.001000 rate, 4.802000 seconds, 341568 images
 5338: 0.346070, 0.314126 avg loss, 0.001000 rate, 4.813000 seconds, 341632 images
 5339: 0.338040, 0.316517 avg loss, 0.001000 rate, 4.796000 seconds, 341696 images
 5340: 0.254952, 0.310361 avg loss, 0.001000 rate, 4.798000 seconds, 341760 images
 5341: 0.336169, 0.312942 avg loss, 0.001000 rate, 8.187000 seconds, 341824 images
 5342: 0.390435, 0.320691 avg loss, 0.001000 rate, 8.155000 seconds, 341888 images
 5343: 0.324784, 0.321100 avg loss, 0.001000 rate, 8.174000 seconds, 341952 images
 5344: 0.268056, 0.315796 avg loss, 0.001000 rate, 8.150000 seconds, 342016 images
 5345: 0.421308, 0.326347 avg loss, 0.001000 rate, 8.173000 seconds, 342080 images
 5346: 0.314368, 0.325149 avg loss, 0.001000 rate, 8.177000 seconds, 342144 images
 5347: 0.360756, 0.328710 avg loss, 0.001000 rate, 8.155000 seconds, 342208 images
 5348: 0.378036, 0.333642 avg loss, 0.001000 rate, 8.170000 seconds, 342272 images
 5349: 0.300884, 0.330367 avg loss, 0.001000 rate, 8.155000 seconds, 342336 images
 5350: 0.334839, 0.330814 avg loss, 0.001000 rate, 8.162000 seconds, 342400 images
 5351: 0.408248, 0.338557 avg loss, 0.001000 rate, 6.004000 seconds, 342464 images
 5352: 0.304268, 0.335128 avg loss, 0.001000 rate, 5.984000 seconds, 342528 images
 5353: 0.388769, 0.340492 avg loss, 0.001000 rate, 5.989000 seconds, 342592 images
 5354: 0.364838, 0.342927 avg loss, 0.001000 rate, 5.993000 seconds, 342656 images
 5355: 0.275239, 0.336158 avg loss, 0.001000 rate, 5.990000 seconds, 342720 images
 5356: 0.303521, 0.332894 avg loss, 0.001000 rate, 5.987000 seconds, 342784 images
 5357: 0.418780, 0.341483 avg loss, 0.001000 rate, 5.993000 seconds, 342848 images
 5358: 0.278757, 0.335210 avg loss, 0.001000 rate, 5.988000 seconds, 342912 images
 5359: 0.310134, 0.332703 avg loss, 0.001000 rate, 5.992000 seconds, 342976 images
 5360: 0.297025, 0.329135 avg loss, 0.001000 rate, 5.984000 seconds, 343040 images
 5361: 0.242775, 0.320499 avg loss, 0.001000 rate, 5.658000 seconds, 343104 images
 5362: 0.357120, 0.324161 avg loss, 0.001000 rate, 5.648000 seconds, 343168 images
 5363: 0.279937, 0.319739 avg loss, 0.001000 rate, 5.633000 seconds, 343232 images
 5364: 0.326895, 0.320454 avg loss, 0.001000 rate, 5.635000 seconds, 343296 images
 5365: 0.212849, 0.309694 avg loss, 0.001000 rate, 5.635000 seconds, 343360 images
 5366: 0.310518, 0.309776 avg loss, 0.001000 rate, 5.637000 seconds, 343424 images
 5367: 0.556980, 0.334497 avg loss, 0.001000 rate, 5.635000 seconds, 343488 images
 5368: 0.208891, 0.321936 avg loss, 0.001000 rate, 5.632000 seconds, 343552 images
 5369: 0.272565, 0.316999 avg loss, 0.001000 rate, 5.639000 seconds, 343616 images
 5370: 0.175762, 0.302875 avg loss, 0.001000 rate, 5.633000 seconds, 343680 images
 5371: 0.348018, 0.307389 avg loss, 0.001000 rate, 4.354000 seconds, 343744 images
 5372: 0.219680, 0.298619 avg loss, 0.001000 rate, 4.355000 seconds, 343808 images
 5373: 0.310055, 0.299762 avg loss, 0.001000 rate, 4.339000 seconds, 343872 images
 5374: 0.369461, 0.306732 avg loss, 0.001000 rate, 4.353000 seconds, 343936 images
 5375: 0.375828, 0.313642 avg loss, 0.001000 rate, 4.339000 seconds, 344000 images
 5376: 0.323823, 0.314660 avg loss, 0.001000 rate, 4.345000 seconds, 344064 images
 5377: 0.296832, 0.312877 avg loss, 0.001000 rate, 4.344000 seconds, 344128 images
 5378: 0.306490, 0.312238 avg loss, 0.001000 rate, 4.339000 seconds, 344192 images
 5379: 0.407954, 0.321810 avg loss, 0.001000 rate, 4.355000 seconds, 344256 images
 5380: 0.445998, 0.334229 avg loss, 0.001000 rate, 4.338000 seconds, 344320 images
 5381: 0.286148, 0.329421 avg loss, 0.001000 rate, 5.634000 seconds, 344384 images
 5382: 0.268161, 0.323295 avg loss, 0.001000 rate, 5.642000 seconds, 344448 images
 5383: 0.373565, 0.328322 avg loss, 0.001000 rate, 5.641000 seconds, 344512 images
 5384: 0.336102, 0.329100 avg loss, 0.001000 rate, 5.634000 seconds, 344576 images
 5385: 0.335587, 0.329749 avg loss, 0.001000 rate, 5.642000 seconds, 344640 images
 5386: 0.226477, 0.319421 avg loss, 0.001000 rate, 5.638000 seconds, 344704 images
 5387: 0.296798, 0.317159 avg loss, 0.001000 rate, 5.631000 seconds, 344768 images
 5388: 0.341520, 0.319595 avg loss, 0.001000 rate, 5.641000 seconds, 344832 images
 5389: 0.230939, 0.310730 avg loss, 0.001000 rate, 5.632000 seconds, 344896 images
 5390: 0.335488, 0.313205 avg loss, 0.001000 rate, 5.642000 seconds, 344960 images
 5391: 0.279078, 0.309793 avg loss, 0.001000 rate, 6.998000 seconds, 345024 images
 5392: 0.218375, 0.300651 avg loss, 0.001000 rate, 7.005000 seconds, 345088 images
 5393: 0.302665, 0.300852 avg loss, 0.001000 rate, 7.009000 seconds, 345152 images
 5394: 0.318097, 0.302577 avg loss, 0.001000 rate, 6.998000 seconds, 345216 images
 5395: 0.381192, 0.310438 avg loss, 0.001000 rate, 7.003000 seconds, 345280 images
 5396: 0.336647, 0.313059 avg loss, 0.001000 rate, 7.019000 seconds, 345344 images
 5397: 0.397299, 0.321483 avg loss, 0.001000 rate, 7.005000 seconds, 345408 images
 5398: 0.323070, 0.321642 avg loss, 0.001000 rate, 7.005000 seconds, 345472 images
 5399: 0.346795, 0.324157 avg loss, 0.001000 rate, 6.997000 seconds, 345536 images
 5400: 0.407778, 0.332519 avg loss, 0.001000 rate, 7.012000 seconds, 345600 images
 5401: 0.356899, 0.334957 avg loss, 0.001000 rate, 10.420000 seconds, 345664 images
 5402: 0.425544, 0.344016 avg loss, 0.001000 rate, 10.435000 seconds, 345728 images
 5403: 0.285683, 0.338182 avg loss, 0.001000 rate, 10.394000 seconds, 345792 images
 5404: 0.533647, 0.357729 avg loss, 0.001000 rate, 10.408000 seconds, 345856 images
 5405: 0.366363, 0.358592 avg loss, 0.001000 rate, 10.410000 seconds, 345920 images
 5406: 0.298674, 0.352600 avg loss, 0.001000 rate, 10.394000 seconds, 345984 images
 5407: 0.470231, 0.364363 avg loss, 0.001000 rate, 10.398000 seconds, 346048 images
 5408: 0.410122, 0.368939 avg loss, 0.001000 rate, 10.416000 seconds, 346112 images
 5409: 0.558258, 0.387871 avg loss, 0.001000 rate, 10.414000 seconds, 346176 images
 5410: 0.388815, 0.387966 avg loss, 0.001000 rate, 10.401000 seconds, 346240 images
 5411: 0.314215, 0.380590 avg loss, 0.001000 rate, 4.815000 seconds, 346304 images
 5412: 0.275950, 0.370126 avg loss, 0.001000 rate, 4.797000 seconds, 346368 images
 5413: 0.319065, 0.365020 avg loss, 0.001000 rate, 4.798000 seconds, 346432 images
 5414: 0.239172, 0.352435 avg loss, 0.001000 rate, 4.795000 seconds, 346496 images
 5415: 0.303434, 0.347535 avg loss, 0.001000 rate, 4.797000 seconds, 346560 images
 5416: 0.304132, 0.343195 avg loss, 0.001000 rate, 4.794000 seconds, 346624 images
 5417: 0.460139, 0.354889 avg loss, 0.001000 rate, 4.797000 seconds, 346688 images
 5418: 0.331956, 0.352596 avg loss, 0.001000 rate, 4.799000 seconds, 346752 images
 5419: 0.368248, 0.354161 avg loss, 0.001000 rate, 4.791000 seconds, 346816 images
 5420: 0.323940, 0.351139 avg loss, 0.001000 rate, 5.011000 seconds, 346880 images
 5421: 0.359841, 0.352009 avg loss, 0.001000 rate, 4.349000 seconds, 346944 images
 5422: 0.260179, 0.342826 avg loss, 0.001000 rate, 4.345000 seconds, 347008 images
 5423: 0.412735, 0.349817 avg loss, 0.001000 rate, 4.333000 seconds, 347072 images
 5424: 0.294591, 0.344295 avg loss, 0.001000 rate, 4.340000 seconds, 347136 images
 5425: 0.270442, 0.336909 avg loss, 0.001000 rate, 4.353000 seconds, 347200 images
 5426: 0.311885, 0.334407 avg loss, 0.001000 rate, 4.350000 seconds, 347264 images
 5427: 0.317994, 0.332766 avg loss, 0.001000 rate, 4.346000 seconds, 347328 images
 5428: 0.275967, 0.327086 avg loss, 0.001000 rate, 4.332000 seconds, 347392 images
 5429: 0.399115, 0.334289 avg loss, 0.001000 rate, 4.342000 seconds, 347456 images
 5430: 0.417531, 0.342613 avg loss, 0.001000 rate, 4.349000 seconds, 347520 images
 5431: 0.362406, 0.344592 avg loss, 0.001000 rate, 4.806000 seconds, 347584 images
 5432: 0.267072, 0.336840 avg loss, 0.001000 rate, 4.813000 seconds, 347648 images
 5433: 0.275053, 0.330661 avg loss, 0.001000 rate, 4.801000 seconds, 347712 images
 5434: 0.386161, 0.336211 avg loss, 0.001000 rate, 4.812000 seconds, 347776 images
 5435: 0.238878, 0.326478 avg loss, 0.001000 rate, 4.794000 seconds, 347840 images
 5436: 0.334128, 0.327243 avg loss, 0.001000 rate, 4.801000 seconds, 347904 images
 5437: 0.346165, 0.329135 avg loss, 0.001000 rate, 4.813000 seconds, 347968 images
 5438: 0.338353, 0.330057 avg loss, 0.001000 rate, 4.819000 seconds, 348032 images
 5439: 0.330475, 0.330099 avg loss, 0.001000 rate, 4.793000 seconds, 348096 images
 5440: 0.285997, 0.325689 avg loss, 0.001000 rate, 4.802000 seconds, 348160 images
 5441: 0.303554, 0.323475 avg loss, 0.001000 rate, 4.347000 seconds, 348224 images
 5442: 0.207986, 0.311926 avg loss, 0.001000 rate, 4.348000 seconds, 348288 images
 5443: 0.367061, 0.317440 avg loss, 0.001000 rate, 4.351000 seconds, 348352 images
 5444: 0.301589, 0.315855 avg loss, 0.001000 rate, 4.343000 seconds, 348416 images
 5445: 0.348624, 0.319132 avg loss, 0.001000 rate, 4.342000 seconds, 348480 images
 5446: 0.339682, 0.321187 avg loss, 0.001000 rate, 4.339000 seconds, 348544 images
 5447: 0.381778, 0.327246 avg loss, 0.001000 rate, 4.341000 seconds, 348608 images
 5448: 0.348459, 0.329367 avg loss, 0.001000 rate, 4.351000 seconds, 348672 images
 5449: 0.443544, 0.340785 avg loss, 0.001000 rate, 4.340000 seconds, 348736 images
 5450: 0.396156, 0.346322 avg loss, 0.001000 rate, 4.351000 seconds, 348800 images
 5451: 0.378995, 0.349589 avg loss, 0.001000 rate, 12.155000 seconds, 348864 images
 5452: 0.257043, 0.340335 avg loss, 0.001000 rate, 12.108000 seconds, 348928 images
 5453: 0.331060, 0.339407 avg loss, 0.001000 rate, 12.077000 seconds, 348992 images
 5454: 0.448720, 0.350339 avg loss, 0.001000 rate, 12.124000 seconds, 349056 images
 5455: 0.376891, 0.352994 avg loss, 0.001000 rate, 12.093000 seconds, 349120 images
 5456: 0.395014, 0.357196 avg loss, 0.001000 rate, 12.124000 seconds, 349184 images
 5457: 0.425366, 0.364013 avg loss, 0.001000 rate, 12.108000 seconds, 349248 images
 5458: 0.347975, 0.362409 avg loss, 0.001000 rate, 12.109000 seconds, 349312 images
 5459: 0.562157, 0.382384 avg loss, 0.001000 rate, 12.155000 seconds, 349376 images
 5460: 0.373876, 0.381533 avg loss, 0.001000 rate, 12.138000 seconds, 349440 images
 5461: 0.373670, 0.380747 avg loss, 0.001000 rate, 12.998000 seconds, 349504 images
 5462: 0.430019, 0.385674 avg loss, 0.001000 rate, 13.140000 seconds, 349568 images
 5463: 0.557458, 0.402852 avg loss, 0.001000 rate, 13.155000 seconds, 349632 images
 5464: 0.501192, 0.412686 avg loss, 0.001000 rate, 13.171000 seconds, 349696 images
 5465: 0.549433, 0.426361 avg loss, 0.001000 rate, 13.076000 seconds, 349760 images
 5466: 0.294500, 0.413175 avg loss, 0.001000 rate, 13.108000 seconds, 349824 images
 5467: 0.499662, 0.421824 avg loss, 0.001000 rate, 13.107000 seconds, 349888 images
 5468: 0.362935, 0.415935 avg loss, 0.001000 rate, 13.077000 seconds, 349952 images
 5469: 0.314826, 0.405824 avg loss, 0.001000 rate, 13.155000 seconds, 350016 images
 5470: 0.441419, 0.409383 avg loss, 0.001000 rate, 13.109000 seconds, 350080 images
 5471: 0.297746, 0.398220 avg loss, 0.001000 rate, 9.094000 seconds, 350144 images
 5472: 0.314714, 0.389869 avg loss, 0.001000 rate, 9.109000 seconds, 350208 images
 5473: 0.323389, 0.383221 avg loss, 0.001000 rate, 9.078000 seconds, 350272 images
 5474: 0.289368, 0.373836 avg loss, 0.001000 rate, 9.062000 seconds, 350336 images
 5475: 0.326778, 0.369130 avg loss, 0.001000 rate, 9.092000 seconds, 350400 images
 5476: 0.286646, 0.360882 avg loss, 0.001000 rate, 9.062000 seconds, 350464 images
 5477: 0.319303, 0.356724 avg loss, 0.001000 rate, 9.093000 seconds, 350528 images
 5478: 0.276969, 0.348748 avg loss, 0.001000 rate, 9.062000 seconds, 350592 images
 5479: 0.281197, 0.341993 avg loss, 0.001000 rate, 9.062000 seconds, 350656 images
 5480: 0.288996, 0.336693 avg loss, 0.001000 rate, 9.062000 seconds, 350720 images
 5481: 0.381820, 0.341206 avg loss, 0.001000 rate, 10.388000 seconds, 350784 images
 5482: 0.360346, 0.343120 avg loss, 0.001000 rate, 10.348000 seconds, 350848 images
 5483: 0.306113, 0.339419 avg loss, 0.001000 rate, 10.372000 seconds, 350912 images
 5484: 0.457743, 0.351252 avg loss, 0.001000 rate, 10.388000 seconds, 350976 images
 5485: 0.311344, 0.347261 avg loss, 0.001000 rate, 10.357000 seconds, 351040 images
 5486: 0.339415, 0.346476 avg loss, 0.001000 rate, 10.362000 seconds, 351104 images
 5487: 0.356766, 0.347505 avg loss, 0.001000 rate, 10.392000 seconds, 351168 images
 5488: 0.369932, 0.349748 avg loss, 0.001000 rate, 10.382000 seconds, 351232 images
 5489: 0.376483, 0.352421 avg loss, 0.001000 rate, 10.385000 seconds, 351296 images
 5490: 0.290581, 0.346237 avg loss, 0.001000 rate, 10.368000 seconds, 351360 images
 5491: 0.294732, 0.341087 avg loss, 0.001000 rate, 5.645000 seconds, 351424 images
 5492: 0.282965, 0.335275 avg loss, 0.001000 rate, 5.639000 seconds, 351488 images
 5493: 0.249161, 0.326663 avg loss, 0.001000 rate, 5.638000 seconds, 351552 images
 5494: 0.367335, 0.330730 avg loss, 0.001000 rate, 5.641000 seconds, 351616 images
 5495: 0.378642, 0.335522 avg loss, 0.001000 rate, 5.640000 seconds, 351680 images
 5496: 0.276817, 0.329651 avg loss, 0.001000 rate, 5.646000 seconds, 351744 images
 5497: 0.314328, 0.328119 avg loss, 0.001000 rate, 5.632000 seconds, 351808 images
 5498: 0.302182, 0.325525 avg loss, 0.001000 rate, 5.634000 seconds, 351872 images
 5499: 0.413433, 0.334316 avg loss, 0.001000 rate, 5.639000 seconds, 351936 images
 5500: 0.398208, 0.340705 avg loss, 0.001000 rate, 5.641000 seconds, 352000 images
 5501: 0.285620, 0.335196 avg loss, 0.001000 rate, 4.359000 seconds, 352064 images
 5502: 0.254902, 0.327167 avg loss, 0.001000 rate, 4.358000 seconds, 352128 images
 5503: 0.283947, 0.322845 avg loss, 0.001000 rate, 4.343000 seconds, 352192 images
 5504: 0.405074, 0.331068 avg loss, 0.001000 rate, 4.359000 seconds, 352256 images
 5505: 0.267125, 0.324674 avg loss, 0.001000 rate, 4.359000 seconds, 352320 images
 5506: 0.361645, 0.328371 avg loss, 0.001000 rate, 4.359000 seconds, 352384 images
 5507: 0.285315, 0.324065 avg loss, 0.001000 rate, 4.360000 seconds, 352448 images
 5508: 0.338228, 0.325482 avg loss, 0.001000 rate, 4.346000 seconds, 352512 images
 5509: 0.333946, 0.326328 avg loss, 0.001000 rate, 4.346000 seconds, 352576 images
 5510: 0.298920, 0.323587 avg loss, 0.001000 rate, 4.349000 seconds, 352640 images
 5511: 0.389598, 0.330188 avg loss, 0.001000 rate, 6.000000 seconds, 352704 images
 5512: 0.292209, 0.326390 avg loss, 0.001000 rate, 5.985000 seconds, 352768 images
 5513: 0.326212, 0.326372 avg loss, 0.001000 rate, 5.982000 seconds, 352832 images
 5514: 0.310593, 0.324794 avg loss, 0.001000 rate, 5.984000 seconds, 352896 images
 5515: 0.293199, 0.321635 avg loss, 0.001000 rate, 5.992000 seconds, 352960 images
 5516: 0.329301, 0.322402 avg loss, 0.001000 rate, 5.989000 seconds, 353024 images
 5517: 0.275050, 0.317666 avg loss, 0.001000 rate, 5.984000 seconds, 353088 images
 5518: 0.363018, 0.322202 avg loss, 0.001000 rate, 5.986000 seconds, 353152 images
 5519: 0.380956, 0.328077 avg loss, 0.001000 rate, 5.982000 seconds, 353216 images
 5520: 0.208027, 0.316072 avg loss, 0.001000 rate, 5.980000 seconds, 353280 images
 5521: 0.386169, 0.323082 avg loss, 0.001000 rate, 4.353000 seconds, 353344 images
 5522: 0.450004, 0.335774 avg loss, 0.001000 rate, 4.337000 seconds, 353408 images
 5523: 0.350021, 0.337199 avg loss, 0.001000 rate, 4.344000 seconds, 353472 images
 5524: 0.268234, 0.330302 avg loss, 0.001000 rate, 4.344000 seconds, 353536 images
 5525: 0.318632, 0.329135 avg loss, 0.001000 rate, 4.334000 seconds, 353600 images
 5526: 0.321063, 0.328328 avg loss, 0.001000 rate, 4.332000 seconds, 353664 images
 5527: 0.338764, 0.329372 avg loss, 0.001000 rate, 4.569000 seconds, 353728 images
 5528: 0.386125, 0.335047 avg loss, 0.001000 rate, 4.346000 seconds, 353792 images
 5529: 0.261825, 0.327725 avg loss, 0.001000 rate, 4.342000 seconds, 353856 images
 5530: 0.260007, 0.320953 avg loss, 0.001000 rate, 4.328000 seconds, 353920 images
 5531: 0.334859, 0.322344 avg loss, 0.001000 rate, 12.108000 seconds, 353984 images
 5532: 0.379290, 0.328038 avg loss, 0.001000 rate, 12.154000 seconds, 354048 images
 5533: 0.325837, 0.327818 avg loss, 0.001000 rate, 12.125000 seconds, 354112 images
 5534: 0.431223, 0.338159 avg loss, 0.001000 rate, 12.077000 seconds, 354176 images
 5535: 0.317911, 0.336134 avg loss, 0.001000 rate, 12.124000 seconds, 354240 images
 5536: 0.275346, 0.330055 avg loss, 0.001000 rate, 12.140000 seconds, 354304 images
 5537: 0.380125, 0.335062 avg loss, 0.001000 rate, 12.093000 seconds, 354368 images
 5538: 0.398637, 0.341419 avg loss, 0.001000 rate, 12.139000 seconds, 354432 images
 5539: 0.387783, 0.346056 avg loss, 0.001000 rate, 12.108000 seconds, 354496 images
 5540: 0.363257, 0.347776 avg loss, 0.001000 rate, 12.155000 seconds, 354560 images
 5541: 0.365876, 0.349586 avg loss, 0.001000 rate, 4.360000 seconds, 354624 images
 5542: 0.279974, 0.342625 avg loss, 0.001000 rate, 4.344000 seconds, 354688 images
 5543: 0.359373, 0.344300 avg loss, 0.001000 rate, 4.344000 seconds, 354752 images
 5544: 0.308376, 0.340707 avg loss, 0.001000 rate, 4.344000 seconds, 354816 images
 5545: 0.384743, 0.345111 avg loss, 0.001000 rate, 4.344000 seconds, 354880 images
 5546: 0.368263, 0.347426 avg loss, 0.001000 rate, 4.353000 seconds, 354944 images
 5547: 0.395902, 0.352274 avg loss, 0.001000 rate, 4.343000 seconds, 355008 images
 5548: 0.321336, 0.349180 avg loss, 0.001000 rate, 4.348000 seconds, 355072 images
 5549: 0.298830, 0.344145 avg loss, 0.001000 rate, 4.339000 seconds, 355136 images
 5550: 0.337591, 0.343489 avg loss, 0.001000 rate, 4.349000 seconds, 355200 images
 5551: 0.351797, 0.344320 avg loss, 0.001000 rate, 6.444000 seconds, 355264 images
 5552: 0.457927, 0.355681 avg loss, 0.001000 rate, 6.458000 seconds, 355328 images
 5553: 0.284013, 0.348514 avg loss, 0.001000 rate, 6.460000 seconds, 355392 images
 5554: 0.260068, 0.339669 avg loss, 0.001000 rate, 6.447000 seconds, 355456 images
 5555: 0.295383, 0.335241 avg loss, 0.001000 rate, 6.448000 seconds, 355520 images
 5556: 0.291214, 0.330838 avg loss, 0.001000 rate, 6.435000 seconds, 355584 images
 5557: 0.299847, 0.327739 avg loss, 0.001000 rate, 6.439000 seconds, 355648 images
 5558: 0.243748, 0.319340 avg loss, 0.001000 rate, 6.438000 seconds, 355712 images
 5559: 0.382235, 0.325629 avg loss, 0.001000 rate, 6.444000 seconds, 355776 images
 5560: 0.243369, 0.317403 avg loss, 0.001000 rate, 6.443000 seconds, 355840 images
 5561: 0.308650, 0.316528 avg loss, 0.001000 rate, 8.199000 seconds, 355904 images
 5562: 0.330014, 0.317877 avg loss, 0.001000 rate, 8.171000 seconds, 355968 images
 5563: 0.393548, 0.325444 avg loss, 0.001000 rate, 8.162000 seconds, 356032 images
 5564: 0.362530, 0.329152 avg loss, 0.001000 rate, 8.180000 seconds, 356096 images
 5565: 0.207347, 0.316972 avg loss, 0.001000 rate, 8.153000 seconds, 356160 images
 5566: 0.312802, 0.316555 avg loss, 0.001000 rate, 8.167000 seconds, 356224 images
 5567: 0.278018, 0.312701 avg loss, 0.001000 rate, 8.158000 seconds, 356288 images
 5568: 0.365599, 0.317991 avg loss, 0.001000 rate, 8.163000 seconds, 356352 images
 5569: 0.396988, 0.325891 avg loss, 0.001000 rate, 8.171000 seconds, 356416 images
 5570: 0.246958, 0.317997 avg loss, 0.001000 rate, 8.160000 seconds, 356480 images
 5571: 0.321024, 0.318300 avg loss, 0.001000 rate, 5.643000 seconds, 356544 images
 5572: 0.267702, 0.313240 avg loss, 0.001000 rate, 5.638000 seconds, 356608 images
 5573: 0.405806, 0.322497 avg loss, 0.001000 rate, 5.647000 seconds, 356672 images
 5574: 0.156541, 0.305901 avg loss, 0.001000 rate, 5.637000 seconds, 356736 images
 5575: 0.476919, 0.323003 avg loss, 0.001000 rate, 5.645000 seconds, 356800 images
 5576: 0.322995, 0.323002 avg loss, 0.001000 rate, 5.632000 seconds, 356864 images
 5577: 0.227940, 0.313496 avg loss, 0.001000 rate, 5.637000 seconds, 356928 images
